<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
Сбербанк;D;2022-10-29;000000;126.97;126.97;126.97;126.97;0;0
Сбербанк;D;2022-10-30;000000;126.97;126.97;126.97;126.97;0;0
Сбербанк;D;2022-10-31;000000;127.2;128.6;125.41;126.72;60762870;7705148783.6
Сбербанк;D;2022-11-01;000000;127.2;127.97;126.12;127.05;36820880;4678424679.9
Сбербанк;D;2022-11-02;000000;127.06;127.74;123.75;125.49;40216620;5091797153.1
Сбербанк;D;2022-11-03;000000;125.4;126.1;123.91;125.75;47720130;5968383629.5
Сбербанк;D;2022-11-04;000000;125.75;125.75;125.75;125.75;0;0
Сбербанк;D;2022-11-05;000000;125.75;125.75;125.75;125.75;0;0
Сбербанк;D;2022-11-06;000000;125.75;125.75;125.75;125.75;0;0
Сбербанк;D;2022-11-07;000000;127.09;132;126.5;132;91709630;11884172361.2
Сбербанк;D;2022-11-08;000000;132;133.11;130.1;131.29;69556040;9132676225.5
Сбербанк;D;2022-11-09;000000;131.06;131.47;126.42;127.3;64961510;8392114411.7
Сбербанк;D;2022-11-10;000000;131;136.69;129.77;136.68;171748310;22986670666.3
Сбербанк;D;2022-11-11;000000;137.9;138.42;135.13;136.98;75710240;10343394282
Сбербанк;D;2022-11-12;000000;136.98;136.98;136.98;136.98;0;0
Сбербанк;D;2022-11-13;000000;136.98;136.98;136.98;136.98;0;0
Сбербанк;D;2022-11-14;000000;137.5;140.7;135.83;139.8;82521030;11457421132.4
Сбербанк;D;2022-11-15;000000;140.49;141;130.86;135.66;145543250;19905669470
Сбербанк;D;2022-11-16;000000;136.99;139.73;136.32;139.18;67090170;9275650502.9
Сбербанк;D;2022-11-17;000000;139.09;140.35;136.6;137.57;59160240;8183196558.2
Сбербанк;D;2022-11-18;000000;137.08;137.81;135.84;136.89;44076540;6017150012.2
Сбербанк;D;2022-11-19;000000;136.89;136.89;136.89;136.89;0;0
Сбербанк;D;2022-11-20;000000;136.89;136.89;136.89;136.89;0;0
Сбербанк;D;2022-11-21;000000;136.01;136.3;132.51;134.46;83599930;11204179692.7
Сбербанк;D;2022-11-22;000000;134.55;136;133.81;135.65;45822990;6185848298.4
Сбербанк;D;2022-11-23;000000;135.7;137.55;134.5;136.59;52302020;7131237802.3
Сбербанк;D;2022-11-24;000000;137;138.41;136.12;136.61;42388720;5825797012.7
Сбербанк;D;2022-11-25;000000;137.2;137.24;135.41;136.53;29618830;4032240523.4
Сбербанк;D;2022-11-26;000000;136.53;136.53;136.53;136.53;0;0
Сбербанк;D;2022-11-27;000000;136.53;136.53;136.53;136.53;0;0
Сбербанк;D;2022-11-28;000000;135.02;136.2;134.1;135.53;45275110;6119857086.1
Сбербанк;D;2022-11-29;000000;136.29;137.2;135.88;136.37;31648090;4322432923.7
Сбербанк;D;2022-11-30;000000;136.5;136.78;135.23;136.78;26816190;3645274279.8
Сбербанк;D;2022-12-01;000000;137.1;137.95;136.31;137.15;33056500;4528220086.5
Сбербанк;D;2022-12-02;000000;136.99;137.1;136.17;136.66;19261670;2631801491.3
Сбербанк;D;2022-12-03;000000;136.66;136.66;136.66;136.66;0;0
Сбербанк;D;2022-12-04;000000;136.66;136.66;136.66;136.66;0;0
Сбербанк;D;2022-12-05;000000;136.66;142.68;136.25;142;103930500;14626342206
Сбербанк;D;2022-12-06;000000;142.2;143.37;139.11;140.61;51823300;7320200569.4
Сбербанк;D;2022-12-07;000000;140.5;142.81;138.36;142.32;69885670;9820959841.6
Сбербанк;D;2022-12-08;000000;143.5;143.6;139.8;139.92;64056510;9051030863.8
Сбербанк;D;2022-12-09;000000;139.7;140.7;139.24;140.03;29441490;4121787838.9
Сбербанк;D;2022-12-10;000000;140.03;140.03;140.03;140.03;0;0
Сбербанк;D;2022-12-11;000000;140.03;140.03;140.03;140.03;0;0
Сбербанк;D;2022-12-12;000000;140.19;140.87;138.7;139.48;33477470;4674567348.3
Сбербанк;D;2022-12-13;000000;139.67;139.93;136.67;138.13;52200510;7204347001
Сбербанк;D;2022-12-14;000000;138.28;138.28;136.6;137.3;34074890;4682726701.5
Сбербанк;D;2022-12-15;000000;136.99;137.08;134.3;134.55;54791650;7425601043.9
Сбербанк;D;2022-12-16;000000;134.5;136.09;134.13;135.45;32802120;4438893679
Сбербанк;D;2022-12-17;000000;135.45;135.45;135.45;135.45;0;0
Сбербанк;D;2022-12-18;000000;135.45;135.45;135.45;135.45;0;0
Сбербанк;D;2022-12-19;000000;135.13;136.73;132.86;134.64;58826130;7922461200.5
Сбербанк;D;2022-12-20;000000;134.51;138.4;134.41;138.28;45017120;6164921383.7
Сбербанк;D;2022-12-21;000000;138.7;139.12;135.81;137.75;45542340;6272681336.7
Сбербанк;D;2022-12-22;000000;137.99;138.97;137;137.69;30562140;4219452712.4
Сбербанк;D;2022-12-23;000000;137.49;138.26;136.81;137.94;22908110;3151110861.8
Сбербанк;D;2022-12-24;000000;137.94;137.94;137.94;137.94;0;0
Сбербанк;D;2022-12-25;000000;137.94;137.94;137.94;137.94;0;0
Сбербанк;D;2022-12-26;000000;138.33;141;138;140.95;49379370;6912819148.3
Сбербанк;D;2022-12-27;000000;141.31;142;139.6;139.9;41654530;5856965521.6
Сбербанк;D;2022-12-28;000000;139.73;140.4;138.6;139.51;28045010;3911970512
Сбербанк;D;2022-12-29;000000;139.5;141.65;139.22;140.96;32059860;4513089042.4
Сбербанк;D;2022-12-30;000000;140.8;141.48;140.13;141.15;28175080;3968971100.4
Сбербанк;D;2022-12-31;000000;141.15;141.15;141.15;141.15;0;0
Сбербанк;D;2023-01-01;000000;141.15;141.15;141.15;141.15;0;0
Сбербанк;D;2023-01-02;000000;141.15;141.15;141.15;141.15;0;0
Сбербанк;D;2023-01-03;000000;141.15;141.15;141.15;141.15;0;0
Сбербанк;D;2023-01-04;000000;141.85;142.28;140.75;141.43;17112740;2419428972.3
Сбербанк;D;2023-01-05;000000;141.6;141.84;140.54;141.27;17245300;2435171391.9
Сбербанк;D;2023-01-06;000000;141.39;141.62;140.9;141.4;10657600;1504730792.2
Сбербанк;D;2023-01-07;000000;141.4;141.4;141.4;141.4;0;0
Сбербанк;D;2023-01-08;000000;141.4;141.4;141.4;141.4;0;0
Сбербанк;D;2023-01-09;000000;141.83;142.99;141.65;142.4;31449160;4480148303.4
Сбербанк;D;2023-01-10;000000;142.1;142.85;141.31;142.81;23718180;3368938055
Сбербанк;D;2023-01-11;000000;142.97;149.98;142.87;149.96;123147040;18097145617.6
Сбербанк;D;2023-01-12;000000;150.02;150.79;148.39;149.3;46789300;6982668294.2
Сбербанк;D;2023-01-13;000000;149.58;153.28;147.71;151.69;88520210;13374657598.8
Сбербанк;D;2023-01-14;000000;151.69;151.69;151.69;151.69;0;0
Сбербанк;D;2023-01-15;000000;151.69;151.69;151.69;151.69;0;0
Сбербанк;D;2023-01-16;000000;152.89;154;151.88;153.71;51753920;7920014161.8
Сбербанк;D;2023-01-17;000000;154;154.31;150.01;150.45;84404770;12790444010.5
Сбербанк;D;2023-01-18;000000;150.4;153;149.41;151.47;67511970;10235015056.8
Сбербанк;D;2023-01-19;000000;151.2;152.85;148.56;149.34;66813960;10027708961.8
Сбербанк;D;2023-01-20;000000;149.7;151.4;148.64;151.38;44254820;6633881321.1
Сбербанк;D;2023-01-21;000000;151.38;151.38;151.38;151.38;0;0
Сбербанк;D;2023-01-22;000000;151.38;151.38;151.38;151.38;0;0
Сбербанк;D;2023-01-23;000000;151.9;154.1;151.01;153.5;55198870;8453400896.7
Сбербанк;D;2023-01-24;000000;153.95;155.58;152.28;152.66;78734130;12126204920.9
Сбербанк;D;2023-01-25;000000;152.45;153.6;151.5;152.81;43376700;6613609683.1
Сбербанк;D;2023-01-26;000000;153.32;154.3;151.73;152.4;45513320;6966980467.7
Сбербанк;D;2023-01-27;000000;152.4;153.48;151.69;153.2;34123690;5213964676.6
Сбербанк;D;2023-01-28;000000;153.2;153.2;153.2;153.2;0;0
Сбербанк;D;2023-01-29;000000;153.2;153.2;153.2;153.2;0;0
Сбербанк;D;2023-01-30;000000;153.5;153.88;152.21;153.38;31105220;4760702156.6
Сбербанк;D;2023-01-31;000000;153.51;158.18;153.3;158.07;77890320;12127748512.5
Сбербанк;D;2023-02-01;000000;158.2;159.6;156.5;158.29;66332200;10480709146.9
Сбербанк;D;2023-02-02;000000;158.4;160.29;157.37;159.45;53866380;8572049477
Сбербанк;D;2023-02-03;000000;159.1;162.32;157.88;161.26;63735330;10193999216.9
Сбербанк;D;2023-02-04;000000;161.26;161.26;161.26;161.26;0;0
Сбербанк;D;2023-02-05;000000;161.26;161.26;161.26;161.26;0;0
Сбербанк;D;2023-02-06;000000;161.78;167.17;161.01;167.09;89083530;14666403495.3
Сбербанк;D;2023-02-07;000000;167.3;168.7;163.4;165.39;92661570;15345906260.6
Сбербанк;D;2023-02-08;000000;165;166.35;162.7;164.15;58669030;9652989000.6
Сбербанк;D;2023-02-09;000000;164.33;167.47;161.27;165.31;107139220;17608882957.8
Сбербанк;D;2023-02-10;000000;165;166.49;164.5;165.52;40924680;6774229866.8
Сбербанк;D;2023-02-11;000000;165.52;165.52;165.52;165.52;0;0
Сбербанк;D;2023-02-12;000000;165.52;165.52;165.52;165.52;0;0
Сбербанк;D;2023-02-13;000000;165.2;166.88;164.17;164.32;36212200;5995183185.7
Сбербанк;D;2023-02-14;000000;164.3;164.38;161.64;161.86;58832960;9574244266.6
Сбербанк;D;2023-02-15;000000;160.94;161.12;153.83;156.25;113804160;17992861042.9
Сбербанк;D;2023-02-16;000000;157.33;159.3;156.25;158.22;68549280;10824261902.6
Сбербанк;D;2023-02-17;000000;158;160.38;156.91;159.73;52179940;8295150283
Сбербанк;D;2023-02-18;000000;159.73;159.73;159.73;159.73;0;0
Сбербанк;D;2023-02-19;000000;159.73;159.73;159.73;159.73;0;0
Сбербанк;D;2023-02-20;000000;159.41;161.3;156.73;160.09;63971610;10151613700.1
Сбербанк;D;2023-02-21;000000;160.66;165.65;159.26;164.15;127422480;20810057510.7
Сбербанк;D;2023-02-22;000000;164.13;164.42;162.5;163.37;43772430;7150966488.1
Сбербанк;D;2023-02-23;000000;163.37;163.37;163.37;163.37;0;0
Сбербанк;D;2023-02-24;000000;163.33;165.5;163.1;164.3;37727230;6199625787.6
Сбербанк;D;2023-02-25;000000;164.3;164.3;164.3;164.3;0;0
Сбербанк;D;2023-02-26;000000;164.3;164.3;164.3;164.3;0;0
Сбербанк;D;2023-02-27;000000;163.52;170;162.96;169.95;100133280;16780738615.2
Сбербанк;D;2023-02-28;000000;170.5;171.92;168.37;169.82;80748140;13727277947.9
Сбербанк;D;2023-03-01;000000;170.4;171.66;169.5;170.53;53784730;9167860118.1
Сбербанк;D;2023-03-02;000000;170.4;170.4;166.55;168.05;86095640;14517746431.3
Сбербанк;D;2023-03-03;000000;168.17;171.26;167.9;171.16;49566770;8415476818
Сбербанк;D;2023-03-04;000000;171.16;171.16;171.16;171.16;0;0
Сбербанк;D;2023-03-05;000000;171.16;171.16;171.16;171.16;0;0
Сбербанк;D;2023-03-06;000000;172.14;172.99;171.35;171.84;64585290;11111583412.4
Сбербанк;D;2023-03-07;000000;171.87;174.2;171;174.01;55287380;9555925415.8
Сбербанк;D;2023-03-08;000000;174.01;174.01;174.01;174.01;0;0
Сбербанк;D;2023-03-09;000000;174.85;174.89;172.21;172.55;80393110;13943157257.4
Сбербанк;D;2023-03-10;000000;171.55;173;170.58;172.53;50256970;8636905460
Сбербанк;D;2023-03-11;000000;172.53;172.53;172.53;172.53;0;0
Сбербанк;D;2023-03-12;000000;172.53;172.53;172.53;172.53;0;0
Сбербанк;D;2023-03-13;000000;172.5;173.9;169.26;172.15;74032280;12709525433.5
Сбербанк;D;2023-03-14;000000;171.61;176.95;171.01;175.71;89325670;15601317280.3
Сбербанк;D;2023-03-15;000000;176;177.37;173.59;175.3;79930290;14010359713.1
Сбербанк;D;2023-03-16;000000;174.94;176.04;173.36;175.45;51534160;8999771334.6
Сбербанк;D;2023-03-17;000000;183;193.66;178.56;193.59;388164850;72487640689.1
Сбербанк;D;2023-03-18;000000;193.59;193.59;193.59;193.59;0;0
Сбербанк;D;2023-03-19;000000;193.59;193.59;193.59;193.59;0;0
Сбербанк;D;2023-03-20;000000;196.02;205.09;195;203.73;156714250;31309861829
Сбербанк;D;2023-03-21;000000;204.76;208;201.25;203.32;122583960;25112540900.7
Сбербанк;D;2023-03-22;000000;203.4;204.4;201.59;202.89;57568140;11679333494.7
Сбербанк;D;2023-03-23;000000;202.53;204.2;202.22;202.58;26650230;5415399866.5
Сбербанк;D;2023-03-24;000000;202.86;203.85;202;203.57;24325540;4939230840.9
Сбербанк;D;2023-03-25;000000;203.57;203.57;203.57;203.57;0;0
Сбербанк;D;2023-03-26;000000;203.57;203.57;203.57;203.57;0;0
Сбербанк;D;2023-03-27;000000;204.01;213.2;204.01;211.84;101521380;21191264384.4
Сбербанк;D;2023-03-28;000000;212.86;214.7;210.67;214.03;73901050;15726501741.8
Сбербанк;D;2023-03-29;000000;214.85;219.53;213.6;217.99;96682530;20980171180.8
Сбербанк;D;2023-03-30;000000;217.3;218.45;216.12;216.87;40886950;8884287057.7
Сбербанк;D;2023-03-31;000000;217.2;217.35;211.3;216.6;88081360;18878992953.8
Сбербанк;D;2023-04-01;000000;216.6;216.6;216.6;216.6;0;0
Сбербанк;D;2023-04-02;000000;216.6;216.6;216.6;216.6;0;0
Сбербанк;D;2023-04-03;000000;218.45;219.44;214.8;216.09;55175630;11951820883.8
Сбербанк;D;2023-04-04;000000;216.2;217.29;213.8;214.83;45803380;9882799399.6
Сбербанк;D;2023-04-05;000000;214.65;216.3;211.4;216.15;46177490;9891663991.7
Сбербанк;D;2023-04-06;000000;216.3;217.38;214.07;214.25;39061450;8425126719.9
Сбербанк;D;2023-04-07;000000;214.5;216.39;213.65;216.27;29198130;6286417581.4
Сбербанк;D;2023-04-08;000000;216.27;216.27;216.27;216.27;0;0
Сбербанк;D;2023-04-09;000000;216.27;216.27;216.27;216.27;0;0
Сбербанк;D;2023-04-10;000000;217.1;222.26;216.61;222.21;85196000;18737869518.4
Сбербанк;D;2023-04-11;000000;222.9;223.33;217.62;218.6;98538370;21743759463.1
Сбербанк;D;2023-04-12;000000;218.6;219.7;216.67;219.22;44767540;9773616806.2
Сбербанк;D;2023-04-13;000000;219.49;220.89;218;219.85;32672160;7159179734.3
Сбербанк;D;2023-04-14;000000;220;222.5;218.51;221.87;43316040;9554306584.3
Сбербанк;D;2023-04-15;000000;221.87;221.87;221.87;221.87;0;0
Сбербанк;D;2023-04-16;000000;221.87;221.87;221.87;221.87;0;0
Сбербанк;D;2023-04-17;000000;222.98;228.2;222.91;228.1;78797270;17756638468.9
Сбербанк;D;2023-04-18;000000;227.89;232.76;227.05;232.66;97770120;22454901978.8
Сбербанк;D;2023-04-19;000000;232.67;237.37;231.1;232.95;115713300;27097765520.1
Сбербанк;D;2023-04-20;000000;233.32;236.47;229.84;236.28;85093750;19879696925.7
Сбербанк;D;2023-04-21;000000;237.4;238.85;233.52;235.17;115905760;27370731655.4
Сбербанк;D;2023-04-22;000000;235.17;235.17;235.17;235.17;0;0
Сбербанк;D;2023-04-23;000000;235.17;235.17;235.17;235.17;0;0
Сбербанк;D;2023-04-24;000000;235.07;236.4;234.1;235.1;30536770;7185358111.2
Сбербанк;D;2023-04-25;000000;235.13;235.82;234.21;235.3;32187450;7565048264.5
Сбербанк;D;2023-04-26;000000;235.6;235.95;234.91;235.21;24430320;5751047264.4
Сбербанк;D;2023-04-27;000000;235.59;240.74;235.13;240.38;68311610;16307607839.2
Сбербанк;D;2023-04-28;000000;240.9;241.58;237.66;240.38;49583350;11892356487.7
Сбербанк;D;2023-04-29;000000;240.38;240.38;240.38;240.38;0;0
Сбербанк;D;2023-04-30;000000;240.38;240.38;240.38;240.38;0;0
Сбербанк;D;2023-05-01;000000;240.38;240.38;240.38;240.38;0;0
Сбербанк;D;2023-05-02;000000;242.2;245;237.4;242.62;83957810;20364151649.6
Сбербанк;D;2023-05-03;000000;242.85;242.99;234;235.77;76827180;18372320194.5
Сбербанк;D;2023-05-04;000000;236.89;239.74;236.05;238.89;53079590;12637521165.2
Сбербанк;D;2023-05-05;000000;239.24;240.66;237.3;237.7;61366140;14683897982.1
Сбербанк;D;2023-05-06;000000;237.7;237.7;237.7;237.7;0;0
Сбербанк;D;2023-05-07;000000;237.7;237.7;237.7;237.7;0;0
Сбербанк;D;2023-05-08;000000;238.69;239.86;237.36;238.27;47865890;11420605923.6
Сбербанк;D;2023-05-09;000000;238.27;238.27;238.27;238.27;0;0
Сбербанк;D;2023-05-10;000000;216.5;227.5;215.7;227.06;156874740;34751930179.7
Сбербанк;D;2023-05-11;000000;228.87;235.38;223.94;229.32;197302410;45532596380.3
Сбербанк;D;2023-05-12;000000;231;232.47;226.15;229.29;70528170;16140281925.4
Сбербанк;D;2023-05-13;000000;229.29;229.29;229.29;229.29;0;0
Сбербанк;D;2023-05-14;000000;229.29;229.29;229.29;229.29;0;0
Сбербанк;D;2023-05-15;000000;230.51;231.75;228.52;231.7;49090190;11295223379.6
Сбербанк;D;2023-05-16;000000;232.4;232.86;229.57;230.62;36613690;8446678565.3
Сбербанк;D;2023-05-17;000000;229.86;230.97;228.75;230.55;31770380;7300922562.3
Сбербанк;D;2023-05-18;000000;231.7;234.49;230.72;231.7;56228190;13063333221.1
Сбербанк;D;2023-05-19;000000;230.99;232.3;229.81;231.27;31639980;7309847108.3
Сбербанк;D;2023-05-20;000000;231.27;231.27;231.27;231.27;0;0
Сбербанк;D;2023-05-21;000000;231.27;231.27;231.27;231.27;0;0
Сбербанк;D;2023-05-22;000000;232.2;232.78;230;231;26487190;6122461335.3
Сбербанк;D;2023-05-23;000000;231.25;237.29;230.21;236.43;63010540;14730893977.2
Сбербанк;D;2023-05-24;000000;237.49;246.13;236.26;246.06;86011970;20714536176.6
Сбербанк;D;2023-05-25;000000;246.1;247.4;242.65;243.76;70882360;17342598158.4
Сбербанк;D;2023-05-26;000000;243.45;249.64;242.81;248.1;69202730;17064289810.3
Сбербанк;D;2023-05-27;000000;248.1;248.1;248.1;248.1;0;0
Сбербанк;D;2023-05-28;000000;248.1;248.1;248.1;248.1;0;0
Сбербанк;D;2023-05-29;000000;249.78;252.59;248.85;251.18;67999610;17017721478.8
Сбербанк;D;2023-05-30;000000;248.84;250.85;243.8;244.65;83533260;20681901312.6
Сбербанк;D;2023-05-31;000000;244;247.18;240.27;246.17;72912500;17794062792.6
Сбербанк;D;2023-06-01;000000;247;247;240.57;241.66;52046910;12670513593.5
Сбербанк;D;2023-06-02;000000;242;245.5;240.77;243.95;46542940;11331232122.6
Сбербанк;D;2023-06-03;000000;243.95;243.95;243.95;243.95;0;0
Сбербанк;D;2023-06-04;000000;243.95;243.95;243.95;243.95;0;0
Сбербанк;D;2023-06-05;000000;243.51;244.15;235.1;237.12;78742190;18897132269.5
Сбербанк;D;2023-06-06;000000;235.92;242.1;232.54;240.91;100640180;23816658058.8
Сбербанк;D;2023-06-07;000000;241.2;244.39;238.56;241.25;63130930;15268682081.7
Сбербанк;D;2023-06-08;000000;241.3;242.78;239.55;241.77;29945470;7222971807.9
Сбербанк;D;2023-06-09;000000;242.8;243;240.11;240.4;27569100;6659895379.3
Сбербанк;D;2023-06-10;000000;240.4;240.4;240.4;240.4;0;0
Сбербанк;D;2023-06-11;000000;240.4;240.4;240.4;240.4;0;0
Сбербанк;D;2023-06-12;000000;240.4;240.4;240.4;240.4;0;0
Сбербанк;D;2023-06-13;000000;241.51;244.5;240.63;244.33;40551890;9863948131
Сбербанк;D;2023-06-14;000000;245.7;247.68;242.8;244.6;52205640;12822239153.4
Сбербанк;D;2023-06-15;000000;245.11;245.94;243.22;245.18;40063590;9807475223.8
Сбербанк;D;2023-06-16;000000;245.5;245.9;243.7;243.87;23441160;5729888135.6
Сбербанк;D;2023-06-17;000000;243.87;243.87;243.87;243.87;0;0
Сбербанк;D;2023-06-18;000000;243.87;243.87;243.87;243.87;0;0
Сбербанк;D;2023-06-19;000000;244.47;244.69;241.32;242.28;29844240;7239082414
Сбербанк;D;2023-06-20;000000;241.99;242.22;238.82;241.74;36621960;8820107717.8
Сбербанк;D;2023-06-21;000000;241.9;243.92;240.6;242.2;26830770;6509866591.4
Сбербанк;D;2023-06-22;000000;242.15;242.8;240.13;240.66;23136750;5590904541.9
Сбербанк;D;2023-06-23;000000;239.98;240.99;234.34;235.67;61886110;14736944961.5
Сбербанк;D;2023-06-24;000000;235.67;235.67;235.67;235.67;0;0
Сбербанк;D;2023-06-25;000000;235.67;235.67;235.67;235.67;0;0
Сбербанк;D;2023-06-26;000000;239.6;240.5;233.4;238.4;82016390;19509065518.1
Сбербанк;D;2023-06-27;000000;239.02;242.34;236.8;241.21;51466410;12350836600
Сбербанк;D;2023-06-28;000000;241.8;241.8;238.6;239.67;28310570;6793968901
Сбербанк;D;2023-06-29;000000;239.94;241.26;239.02;239.99;28192150;6771141228.4
Сбербанк;D;2023-06-30;000000;240;240.68;238.36;239.61;24051460;5759887900
Сбербанк;D;2023-07-01;000000;239.61;239.61;239.61;239.61;0;0
Сбербанк;D;2023-07-02;000000;239.61;239.61;239.61;239.61;0;0
Сбербанк;D;2023-07-03;000000;240;244.56;239.15;243.33;47333310;11469844958.6
Сбербанк;D;2023-07-04;000000;243.4;243.78;240.61;240.7;41561500;10055387487.4
Сбербанк;D;2023-07-05;000000;241.49;241.9;240.24;240.95;19972080;4814047501.4
Сбербанк;D;2023-07-06;000000;241.47;242.47;240.71;240.96;23260340;5618736214
Сбербанк;D;2023-07-07;000000;241.49;243.75;240.7;243.67;30275210;7332444797.9
Сбербанк;D;2023-07-08;000000;243.67;243.67;243.67;243.67;0;0
Сбербанк;D;2023-07-09;000000;243.67;243.67;243.67;243.67;0;0
Сбербанк;D;2023-07-10;000000;244.21;249.45;244.2;249.4;65076680;16071729444.1
Сбербанк;D;2023-07-11;000000;250.01;250.2;246.51;247.99;49590820;12299322430.2
Сбербанк;D;2023-07-12;000000;248.4;249.2;246.1;247.52;39316540;9753032391.9
Сбербанк;D;2023-07-13;000000;247.97;248.15;245.34;246.19;29561460;7288359089.4
Сбербанк;D;2023-07-14;000000;246.32;247.05;244.51;246.45;25661560;6311038243.1
Сбербанк;D;2023-07-15;000000;246.45;246.45;246.45;246.45;0;0
Сбербанк;D;2023-07-16;000000;246.45;246.45;246.45;246.45;0;0
Сбербанк;D;2023-07-17;000000;244.77;246.2;243.6;245.39;36193390;8878816493.1
Сбербанк;D;2023-07-18;000000;245.8;247.5;245.26;246.77;36008340;8881118332.9
Сбербанк;D;2023-07-19;000000;247.25;248.1;245;245.85;31451760;7752930513.8
Сбербанк;D;2023-07-20;000000;246.27;246.27;242.15;242.7;36027010;8801178563.7
Сбербанк;D;2023-07-21;000000;243.18;244.53;241.7;244.13;32271770;7857419374.2
Сбербанк;D;2023-07-22;000000;244.13;244.13;244.13;244.13;0;0
Сбербанк;D;2023-07-23;000000;244.13;244.13;244.13;244.13;0;0
Сбербанк;D;2023-07-24;000000;244;245.85;243.52;244.87;19769440;4841185545.1
Сбербанк;D;2023-07-25;000000;245.48;247.77;244.81;247.2;39733390;9802524256.7
Сбербанк;D;2023-07-26;000000;247.2;248.33;245.9;247.05;26119270;6452766655.3
Сбербанк;D;2023-07-27;000000;247.5;249.3;247.24;247.95;39793470;9888953807.4
Сбербанк;D;2023-07-28;000000;248;249.45;246.67;249.25;35776620;8882595853.3
Сбербанк;D;2023-07-29;000000;249.25;249.25;249.25;249.25;0;0
Сбербанк;D;2023-07-30;000000;249.25;249.25;249.25;249.25;0;0
Сбербанк;D;2023-07-31;000000;251.33;267.77;251.33;267.4;167914420;43588329451.2
Сбербанк;D;2023-08-01;000000;269;273.35;264.1;268.5;162988910;43867907028.7
Сбербанк;D;2023-08-02;000000;268.5;269.97;266.52;268.57;48418320;12994793534.9
Сбербанк;D;2023-08-03;000000;269;271.35;266.8;269.11;75757120;20410042951.8
Сбербанк;D;2023-08-04;000000;269.48;272.96;261.21;264.12;132212230;35356837729
Сбербанк;D;2023-08-05;000000;264.12;264.12;264.12;264.12;0;0
Сбербанк;D;2023-08-06;000000;264.12;264.12;264.12;264.12;0;0
Сбербанк;D;2023-08-07;000000;266.54;268.09;260.5;261.92;61531090;16298932253.3
Сбербанк;D;2023-08-08;000000;261.92;265.44;258.8;264.62;65114820;17041697177
Сбербанк;D;2023-08-09;000000;265.47;265.8;263.05;263.91;34994150;9249536249.7
Сбербанк;D;2023-08-10;000000;264.73;267.5;263.96;266.91;37292060;9917152046.2
Сбербанк;D;2023-08-11;000000;267.26;267.4;264.8;266.23;24846460;6609842078.6
Сбербанк;D;2023-08-12;000000;266.23;266.23;266.23;266.23;0;0
Сбербанк;D;2023-08-13;000000;266.23;266.23;266.23;266.23;0;0
Сбербанк;D;2023-08-14;000000;267.37;268.77;259.15;260.45;86724810;22902790188
Сбербанк;D;2023-08-15;000000;259;264.17;256.63;260.42;59232630;15503423730.3
Сбербанк;D;2023-08-16;000000;261.29;261.68;254.33;256.02;71823620;18480740234.3
